0.05,0.09,0.08,0.01,0.01,0.01,0,0.09,0.11,0.03,0.04,0.07,0.03,0.04,0.09,0.16,0.08,0.09,0.09,0.09,0.01,0.1,0.15,0.09,0.06,0.07,0.08,0.01,-0.07,-0.08,-0.06,-0.28,-0.33,-0.35,-0.39,-0.48,-0.47,-0.5,-0.45,-0.49,-0.44,-0.46,-0.58,-0.5,-0.45,-0.45,-0.43,-0.45,-0.46,-0.53,-0.5,-0.43,-0.44,-0.44,-0.46,-0.49,-0.47,-0.7,-0.53,-0.43,-0.38,-0.42,-0.47,-0.49,-0.45,-0.41,-0.44,-0.41,-0.43,-0.47,-0.43,-0.51,-0.38,-0.35,-0.35,-0.42,-0.37,-0.37,-0.34,-0.31,-0.3,-0.37,-0.32,-0.4,-0.37,-0.3,-0.38,-0.31,-0.29,-0.31,-0.33,-0.34,-0.31,-0.26,-0.24,-0.25,-0.24,-0.32,-0.34,-0.27,-0.34,-0.24,-0.23,-0.26,-0.3,-0.29,-0.24,-0.21,-0.18,-0.23,-0.22,-0.24,-0.25,-0.17,-0.14,-0.14,-0.16,-0.16,-0.19,-0.2,-0.14,-0.12,-0.1,-0.12,-0.13,-0.18,-0.19,-0.14,-0.14,-0.11,-0.1,-0.11,-0.15,-0.18
-0.01,0.01,-0.01,-0.02,0,-0.01,-0.02,0.03,0.05,0,-0.01,0.04,-0.01,0.02,0.03,0.08,0.04,0.05,0.07,0.07,0,0.06,0.09,0.07,0.05,0.1,0.21,0.22,0.13,0.08,0.18,0.02,-0.02,-0.01,-0.01,-0.11,-0.18,-0.25,-0.19,-0.23,-0.18,-0.2,-0.33,-0.27,-0.23,-0.22,-0.16,-0.18,-0.18,-0.22,-0.24,-0.19,-0.2,-0.18,-0.19,-0.2,-0.12,-0.47,-0.3,-0.18,-0.13,-0.16,-0.22,-0.19,-0.2,-0.21,-0.22,-0.16,-0.18,-0.23,-0.15,-0.26,-0.17,-0.13,-0.12,-0.19,-0.11,-0.08,-0.1,-0.11,-0.07,-0.11,-0.06,-0.12,0,-0.05,-0.17,-0.08,-0.06,-0.07,-0.09,-0.06,-0.11,-0.09,-0.05,-0.03,-0.01,-0.07,-0.03,-0.02,-0.13,-0.06,-0.04,-0.05,-0.08,-0.02,-0.06,-0.06,-0.01,-0.04,-0.01,-0.05,-0.02,-0.02,-0.02,0,0,-0.01,-0.01,0,-0.02,-0.03,0.01,0.01,0,-0.02,0.03,0.01,-0.06,-0.01,0.01,0.01,-0.02,-0.02
0.13,0.29,0.43,0.12,0.18,0.1,0.06,0.53,1,0.36,0.01,0.08,0,0.02,-0.03,0.39,0.31,0.04,0.27,0.37,-0.07,0.26,1.27,1.04,0.17,0.29,0.39,0.33,0.4,0.63,0.1,-0.04,0.31,0,0.15,0.2,0.38,-0.53,0.1,-0.29,0.52,0.27,-0.53,0.07,-0.15,-0.26,-0.01,0.07,-0.11,0.14,0.52,0.33,0.18,0.28,-0.22,-0.34,0.19,0.31,-0.4,0.01,0.02,-0.13,-0.25,-0.13,0.71,0.2,-0.23,0.03,-0.05,-0.23,0.85,-0.49,-0.01,0.43,0.2,-0.29,0.15,1.17,1.1,0.29,0.2,-0.22,0.57,-0.23,-0.08,0.8,-0.15,0.26,0.67,0.44,0.61,1.28,0.8,0.4,0.45,0.47,0.88,0.24,0.91,1.76,1.38,0.75,0.69,0.29,0.36,1.3,1.42,0.59,0.72,0.38,0.53,0.52,1.39,1.8,0.87,0.88,0.59,0.71,1.11,1.69,1.75,0.88,1.1,0.97,0.82,0.85,1.34,1.58,0.66,0.73,1.04,1.03,1.17,1.07
0.03,0,-0.11,0.02,0.02,0.01,0.01,0.06,0.04,0.02,0.01,0.05,0.02,0.04,0.05,0.06,0.02,0.03,0.04,0.05,-0.01,0.07,0.08,0.01,-0.02,0,-0.04,-0.11,-0.08,-0.15,-0.26,-0.34,-0.37,-0.42,-0.43,-0.4,-0.46,-0.58,-0.51,-0.55,-0.5,-0.52,-0.55,-0.52,-0.55,-0.54,-0.5,-0.53,-0.54,-0.49,-0.51,-0.53,-0.53,-0.53,-0.57,-0.6,-0.5,-0.55,-0.62,-0.52,-0.51,-0.54,-0.56,-0.49,-0.49,-0.54,-0.55,-0.52,-0.54,-0.57,-0.41,-0.56,-0.53,-0.48,-0.49,-0.52,-0.47,-0.35,-0.41,-0.48,-0.47,-0.5,-0.44,-0.49,-0.4,-0.38,-0.49,-0.44,-0.41,-0.43,-0.46,-0.36,-0.42,-0.48,-0.46,-0.45,-0.42,-0.47,-0.39,-0.41,-0.57,-0.44,-0.42,-0.44,-0.44,-0.3,-0.34,-0.43,-0.4,-0.43,-0.4,-0.39,-0.24,-0.26,-0.35,-0.34,-0.34,-0.35,-0.31,-0.18,-0.22,-0.33,-0.31,-0.31,-0.32,-0.31,-0.2,-0.22,-0.33,-0.32,-0.28,-0.28,-0.26,-0.15
0,0.01,-0.21,0.01,0.02,0.01,0.03,0.04,0.03,0.03,0.02,0.02,0.01,0.03,0.02,0.03,0.02,0.02,0.01,0.01,0.01,0.03,0.01,0,0,-0.01,-0.02,-0.07,-0.02,-0.07,-0.22,-0.31,-0.35,-0.37,-0.41,-0.31,-0.33,-0.5,-0.51,-0.52,-0.51,-0.5,-0.39,-0.38,-0.51,-0.53,-0.53,-0.53,-0.52,-0.38,-0.39,-0.53,-0.54,-0.54,-0.55,-0.61,-0.4,-0.46,-0.55,-0.52,-0.52,-0.52,-0.51,-0.36,-0.36,-0.51,-0.52,-0.51,-0.52,-0.51,-0.34,-0.38,-0.49,-0.5,-0.5,-0.51,-0.48,-0.31,-0.3,-0.47,-0.47,-0.48,-0.47,-0.46,-0.29,-0.27,-0.45,-0.45,-0.45,-0.45,-0.44,-0.25,-0.26,-0.42,-0.43,-0.43,-0.44,-0.44,-0.24,-0.26,-0.74,-0.42,-0.41,-0.41,-0.39,-0.14,-0.16,-0.39,-0.4,-0.4,-0.4,-0.38,-0.13,-0.14,-0.37,-0.37,-0.38,-0.38,-0.37,-0.11,-0.12,-0.37,-0.36,-0.37,-0.38,-0.38,-0.11,-0.1,-0.39,-0.38,-0.36,-0.37,-0.36,-0.13
0,-0.01,0.05,0,0,0,0.01,-0.01,-0.01,0,0,-0.01,0.01,0,-0.01,-0.01,0,0,-0.01,-0.01,0.01,-0.01,-0.02,0,0.01,0,0.01,0.03,0.03,0.03,0.08,0.13,0.14,0.16,0.19,0.13,0.1,0.21,0.21,0.22,0.21,0.23,0.17,0.12,0.21,0.22,0.21,0.22,0.24,0.15,0.12,0.21,0.21,0.21,0.23,0.27,0.15,0.12,0.23,0.21,0.21,0.22,0.24,0.15,0.11,0.2,0.22,0.21,0.22,0.24,0.12,0.13,0.2,0.14,0.19,0.22,0.21,0.1,0.08,0.17,0.18,0.2,0.18,0.21,0.12,0.07,0.18,0.17,0.16,0.17,0.18,0.08,0.07,0.16,0.16,0.16,0.16,0.18,0.08,0.04,0.2,0.14,0.14,0.16,0.17,0.06,0.05,0.13,0.13,0.14,0.14,0.14,0.04,0.02,0.11,0.11,0.12,0.13,0.11,0.03,0.02,0.11,0.11,0.11,0.11,0.1,0.03,0,0.11,0.11,0.1,0.1,0.1,0.03
